Date,Time,Away_Team,Home_Team,Away_Money_Line,Home_Money_Line,Away_Total,Home_Total,temp,DP,HUMID,Baro,M,N,O,P,Q,R,Total_Hits,Total_Walks,Total_Walks_Hits,Total_Bases,Away_Inning_1,h9,h8,h7,h6,h5,h4,h3,h2,h1,Home_Inning_1,a9,a8,a7,a6,a5,a4,A3,A2,A1,AQ,home_runs,stolen_bases,Away_Starter_Last_Name,Away_Starter_Handedness,Home_Starter_First_Name,Home_Starter_Last_Name,Home_Starter_Handedness,LD_PA,GB_PA,FB_PA,SO_PA,LD_BABIP,GB_BABIP,FB_BABIP,BF
5/5/2006,,Astros,Rockies,,,,,44.1,39,82,30,WSW,3.5,1.2607,2.25,0,2.25,9,16,5,21,29,2,1,0,0,0,2,0,0,0,\N,0,0,0,0,0,1,2,0,1,\N,0,,,,,,,,,,,,,,
5/6/2006,,Astros,Rockies,,,,,51.1,37,59,29.85,SSE,5.8,1.2375,2.25,0,2.25,5,14,4,18,27,0,0,0,1,0,0,1,1,2,\N,0,0,0,0,0,0,0,0,0,\N,1,,,,,,,,,,,,,,
5/7/2006,,Astros,Rockies,,,,,60.1,28,30,29.72,NNW,8.1,1.2118,9,0,9,8,18,7,25,39,0,0,0,1,3,1,0,0,0,\N,2,0,0,0,0,0,0,1,0,\N,2,,,,,,,,,,,,,,
6/19/2006,,Athletics,Rockies,,,,,81,39.9,23,29.74,ESE,10.4,1.1644,11.25,0,11.25,7,16,10,26,32,0,4,0,1,0,0,0,0,2,\N,0,0,0,0,0,0,0,0,0,\N,1,,,,,,,,,,,,,,
6/20/2006,,Athletics,Rockies,,,,,81,33.1,18,29.73,North,10.4,1.1648,0,0,0,6,11,10,21,27,0,0,0,0,0,5,0,0,1,\N,0,0,0,0,0,0,0,0,0,\N,1,,,,,,,,,,,,,,
6/21/2006,,Athletics,Rockies,,,,,71.6,46.4,41,30.16,ENE,13.8,1.2007,2.25,2.25,4.5,5,17,8,25,32,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,2,,,,,,,,,,,,,,
5/19/2006,,Blue Jays,Rockies,,,,,72,36,27,29.83,ESE,4.6,1.1882,11.25,6.75,18,11,24,7,31,47,0,0,2,1,2,2,0,0,1,\N,0,1,0,0,2,0,0,0,0,\N,3,,,,,,,,,,,,,,
5/20/2006,,Blue Jays,Rockies,,,,,73,39,29,29.79,SSE,13.8,1.184,9,2.25,11.25,6,13,10,23,33,0,0,2,0,2,0,0,0,1,\N,0,0,0,1,0,0,0,0,0,\N,1,,,,,,,,,,,,,,
9/24/2006,,Braves,Rockies,,,,,53.1,32,45,30.25,ESE,6.9,1.2499,15.75,2.25,18,17,28,11,39,72,0,2,1,0,4,2,0,0,0,\N,0,0,0,1,0,2,0,0,5,\N,7,,,,,,,,,,,,,,
9/21/2006,,Braves,Rockies,,,,,53.1,30.9,43,29.5,Variable,3.5,1.2189,0,6.75,6.75,9,16,7,23,34,0,0,0,0,0,0,1,2,0,\N,2,0,0,3,0,0,0,0,1,\N,2,,,,,,,,,,,,,,
9/22/2006,,Braves,Rockies,,,,,42.8,37.4,81,29.85,SE,8.1,1.2579,9,2.25,11.25,10,19,8,27,39,0,0,0,1,3,0,0,2,0,\N,0,1,0,0,0,0,2,1,0,\N,1,,,,,,,,,,,,,,
9/23/2006,,Braves,Rockies,,,,,45,34,65,30.25,ENE,6.9,1.2697,2.25,9,11.25,19,30,10,40,63,0,0,0,0,1,0,6,3,0,\N,1,2,1,0,1,1,1,0,2,\N,3,,,,,,,,,,,,,,
7/31/2006,,Brewers,Rockies,,,,,75,44.1,33,29.72,North,16.1,1.176,0,2.25,2.25,6,11,4,15,24,0,0,0,0,0,0,2,0,2,\N,0,0,0,0,1,0,0,1,0,\N,2,,,,,,,,,,,,,,
8/1/2006,,Brewers,Rockies,,,,,57.2,57.2,10,30.04,NNE,17.3,1.2268,0,2.25,2.25,1,16,7,23,28,0,0,0,0,0,0,0,0,0,\N,0,0,1,0,0,0,0,0,0,\N,0,,,,,,,,,,,,,,
8/2/2006,,Brewers,Rockies,,,,,66,51.1,59,30.02,NE,10.4,1.2069,9,2.25,11.25,10,20,4,24,36,0,0,3,1,0,0,0,0,4,\N,1,1,0,0,0,0,0,0,0,\N,2,,,,,,,,,,,,,,
7/24/2006,,Cardinals,Rockies,,,,,82,48,30,29.76,NW,4.6,1.1617,6.75,0,6.75,7,12,1,13,26,0,0,1,2,0,0,1,1,2,\N,0,0,0,0,0,0,0,0,0,\N,2,,,,,,,,,,,,,,
7/25/2006,,Cardinals,Rockies,,,,,68,57.2,68,30.15,NNW,23,1.2061,0,2.25,2.25,1,12,6,18,22,0,0,0,0,0,0,0,0,0,\N,0,0,0,1,0,0,0,0,0,\N,1,,,,,,,,,,,,,,
7/26/2006,,Cardinals,Rockies,,,,,69.1,53.1,57,29.81,SSW,15,1.191,2.25,4.5,6.75,7,16,7,23,33,0,0,1,0,0,0,0,0,0,\N,0,2,0,0,0,1,1,2,0,\N,3,,,,,,,,,,,,,,
8/11/2006,,Cubs,Rockies,,,,,73.9,48.9,41,29.8,SSE,13.8,1.1807,18,2.25,20.25,12,22,9,31,50,0,3,0,0,5,0,0,0,2,\N,0,0,0,1,0,1,0,0,0,\N,4,,,,,,,,,,,,,,
8/12/2006,,Cubs,Rockies,,,,,64,59,84,29.86,SSW,9.2,1.2031,2.25,2.25,4.5,12,28,6,34,48,0,0,0,0,1,0,1,2,4,\N,0,0,0,1,0,2,0,1,0,\N,2,,,,,,,,,,,,,,
8/13/2006,,Cubs,Rockies,,,,,73.4,51.8,47,30.15,SE,13.8,1.1952,4.5,9,13.5,15,19,12,31,44,0,0,0,1,1,0,4,1,0,\N,0,3,1,0,0,0,4,0,0,\N,2,,,,,,,,,,,,,,
4/3/2006,,Diamondbacks,Rockies,,,,,50,21.9,33,30.15,SSE,13.8,1.2543,2.25,2.25,4.5,5,20,4,24,26,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,
4/5/2006,,Diamondbacks,Rockies,,,,,55,33.1,43,29.42,South,9.2,1.2109,0,4.5,4.5,6,15,10,25,32,0,0,0,0,0,1,1,0,0,\N,0,1,0,1,0,0,0,0,2,\N,0,,,,,,,,,,,,,,
4/6/2006,,Diamondbacks,Rockies,,,,,42.1,19.9,41,29.53,WNW,15,1.248,11.25,18,29.25,17,20,14,34,50,0,3,0,2,0,0,0,0,0,\N,0,2,0,4,2,0,0,1,3,\N,3,,,,,,,,,,,,,,
7/8/2006,,Diamondbacks,Rockies,,,,,62.1,59,90,30.15,North,5.8,1.2193,2.25,2.25,4.5,15,21,7,28,38,6,0,0,0,1,0,0,0,0,\N,7,1,0,0,0,0,0,0,0,\N,2,,,,,,,,,,,,,,
7/7/2006,,Diamondbacks,Rockies,,,,,80.6,48.2,32,30.23,ENE,9.2,1.1831,0,0,0,7,13,4,17,24,0,0,0,0,0,0,0,2,1,\N,0,0,0,0,0,1,0,3,0,\N,1,,,,,,,,,,,,,,
7/9/2006,,Diamondbacks,Rockies,,,,,55.9,55,97,30.07,North,5.8,1.2317,11.25,13.5,24.75,13,20,6,26,42,0,0,0,3,2,0,0,0,0,\N,0,1,5,0,0,0,1,1,0,\N,3,,,,,,,,,,,,,,
8/14/2006,,Diamondbacks,Rockies,,,,,68,54,61,30.01,SSE,13.8,1.2013,6.75,6.75,13.5,7,17,4,21,28,1,1,1,0,1,0,0,0,0,\N,0,3,0,0,0,0,0,0,0,\N,1,,,,,,,,,,,,,,
8/15/2006,,Diamondbacks,Rockies,,,,,71.1,55,57,29.88,SE,6.9,1.1888,0,0,0,3,25,10,35,41,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
8/16/2006,,Diamondbacks,Rockies,,,,,73.9,48,40,29.91,NE,8.1,1.1853,6.75,4.5,11.25,14,25,8,33,45,0,0,3,0,0,0,0,0,2,\N,0,0,2,0,0,5,2,0,0,\N,1,,,,,,,,,,,,,,
8/17/2006,,Diamondbacks,Rockies,,,,,72,48.9,44,29.91,SE,9.2,1.1893,2.25,2.25,4.5,12,19,12,31,46,0,1,0,0,0,1,0,4,2,\N,0,1,0,0,0,3,0,0,0,\N,1,,,,,,,,,,,,,,
5/15/2006,,Dodgers,Rockies,,,,,61,26.1,26,30.24,ENE,8.1,1.2311,2.25,9,11.25,9,15,9,24,38,1,0,1,0,0,0,0,1,1,\N,0,0,3,1,0,0,0,1,0,\N,3,,,,,,,,,,,,,,
5/16/2006,,Dodgers,Rockies,,,,,64,24.1,22,30.06,ENE,5.8,1.2169,2.25,0,2.25,6,16,5,21,31,0,0,0,0,1,3,0,1,0,\N,0,0,0,0,0,0,0,0,1,\N,1,,,,,,,,,,,,,,
5/17/2006,,Dodgers,Rockies,,,,,69.1,34,27,30.01,NNW,10.4,1.2022,4.5,6.75,11.25,5,17,6,23,28,0,1,0,1,0,0,0,0,0,\N,0,0,3,0,0,0,0,0,0,\N,0,,,,,,,,,,,,,,
6/9/2006,,Dodgers,Rockies,,,,,72,46,40,29.73,East,4.6,1.1827,0,2.25,2.25,3,15,5,20,29,0,0,0,0,0,0,0,0,0,\N,0,0,1,0,0,0,2,0,0,\N,0,,,,,,,,,,,,,,
6/10/2006,,Dodgers,Rockies,,,,,73,43,34,29.72,NE,11.5,1.1806,11.25,9,20.25,21,26,8,34,54,0,1,0,4,0,4,0,0,3,\N,0,0,4,0,0,0,2,0,3,\N,3,,,,,,,,,,,,,,
6/11/2006,,Dodgers,Rockies,,,,,75,37,25,29.74,ESE,13.8,1.1778,9,0,9,11,22,6,28,46,0,0,2,2,0,0,0,0,1,\N,2,0,0,0,0,2,0,0,2,\N,3,,,,,,,,,,,,,,
4/23/2006,,Giants,Rockies,,,,,52,39,61,29.94,NNW,17.3,1.2388,0,2.25,2.25,5,16,10,26,36,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,,,,,,,,,,,,,,
9/26/2006,,Dodgers,Rockies,,,,,64,21,19,30.05,West,10.4,1.2168,4.5,18,22.5,15,26,6,32,54,1,0,0,2,0,0,1,0,0,\N,0,0,0,5,3,0,0,0,3,\N,4,,,,,,,,,,,,,,
9/27/2006,,Dodgers,Rockies,,,,,50,37.9,63,30.3,NE,8.1,1.2588,4.5,11.25,15.75,10,23,3,26,37,0,0,0,0,2,2,0,0,0,\N,0,0,3,2,0,0,1,0,0,\N,1,,,,,,,,,,,,,,
9/28/2006,,Dodgers,Rockies,,,,,63,36,37,29.99,SSW,5.8,1.2152,2.25,24.75,27,30,33,19,52,76,0,0,0,1,0,7,0,0,3,\N,0,2,0,7,2,0,4,4,0,\N,5,,,,,,,,,,,,,,
4/21/2006,,Giants,Rockies,,,,,57.9,17.1,20,29.91,ESE,8.1,1.2256,2.25,13.5,15.75,17,25,9,34,52,4,0,0,0,1,0,3,1,0,\N,0,1,0,0,5,2,0,0,0,\N,4,,,,,,,,,,,,,,
4/22/2006,,Giants,Rockies,,,,,64.9,19,17,29.77,ESE,13.8,1.2035,6.75,4.5,11.25,10,20,7,27,45,0,0,0,0,3,1,0,0,0,\N,1,0,0,0,2,0,1,0,2,\N,5,,,,,,,,,,,,,,
7/3/2006,,Giants,Rockies,,,,,59,57.2,94,30.35,South,15,1.2352,11.25,11.25,22.5,15,26,9,35,52,0,1,4,0,0,1,0,0,0,\N,2,3,1,0,1,2,0,0,0,\N,2,,,,,,,,,,,,,,
7/4/2006,,Giants,Rockies,,,,,73.9,53.1,48,30.09,Variable,5.8,1.1914,6.75,0,6.75,7,10,9,19,27,0,0,1,2,0,0,1,2,0,\N,1,0,0,0,0,0,0,0,0,\N,2,,,,,,,,,,,,,,
7/5/2006,,Giants,Rockies,,,,,64,57,78,30.11,SSE,17.3,1.2138,2.25,2.25,4.5,8,20,4,24,38,0,0,0,1,0,0,0,4,0,\N,1,0,1,0,0,0,1,0,0,\N,4,,,,,,,,,,,,,,
9/18/2006,,Giants,Rockies,,,,,54,27,35,30.1,SE,6.9,1.242,11.25,4.5,15.75,28,33,10,43,69,0,2,0,2,1,3,3,3,6,\N,2,0,0,0,2,1,0,0,3,\N,6,,,,,,,,,,,,,,
9/19/2006,,Giants,Rockies,,,,,64,27,25,29.91,SSE,11.5,1.2106,18,6.75,24.75,16,28,12,40,59,0,4,0,4,0,0,2,1,1,\N,0,1,0,0,2,0,1,0,0,\N,3,,,,,,,,,,,,,,
9/20/2006,,Giants,Rockies,,,,,62.1,33.1,34,29.6,SSE,13.8,1.2017,9,15.75,24.75,11,18,17,35,51,0,1,0,0,3,0,0,0,0,\N,0,5,2,0,0,0,0,0,0,\N,1,,,,,,,,,,,,,,
8/30/2006,,Mets,Rockies,,,,,75.9,35.1,23,29.75,SSE,12.7,1.1765,2.25,2.25,4.5,14,20,9,29,44,0,0,1,0,0,1,1,0,0,\N,0,0,0,1,0,0,2,3,5,\N,4,,,,,,,,,,,,,,
8/29/2006,,Mets,Rockies,,,,,69.1,48.9,49,29.95,SSE,11.5,1.1975,0,13.5,13.5,15,24,8,32,53,2,0,0,0,0,0,2,0,1,\N,0,0,0,3,3,0,0,2,2,\N,2,,,,,,,,,,,,,,
8/31/2006,,Mets,Rockies,,,,,62.1,46.9,58,30.04,Calm,0,1.2176,2.25,0,2.25,12,26,4,30,43,0,0,0,0,1,2,2,0,3,\N,0,0,0,0,0,2,0,0,2,\N,2,,,,,,,,,,,,,,
9/8/2006,,Nationals,Rockies,,,,,55.9,50,80,29.95,Calm,0,1.2279,15.75,15.75,31.5,19,22,12,34,49,0,4,3,0,0,1,2,1,0,\N,0,3,1,3,0,1,0,0,0,\N,2,,,,,,,,,,,,,,
9/9/2006,,Nationals,Rockies,,,,,55.9,48.9,77,29.98,East,4.6,1.2294,13.5,4.5,18,14,19,9,28,47,0,2,2,0,2,0,0,0,3,\N,0,0,0,2,0,1,0,1,1,\N,3,,,,,,,,,,,,,,
9/10/2006,,Nationals,Rockies,,,,,53.6,46.4,77,30.17,SSE,12.7,1.2432,13.5,13.5,27,22,29,14,43,66,0,0,5,0,1,0,3,2,2,\N,1,0,1,0,5,0,2,0,0,\N,4,,,,,,,,,,,,,,
9/7/2006,,Nationals,Rockies,,,,,55.9,46.9,72,30.03,ESE,8.1,1.2318,11.25,6.75,18,15,22,9,31,46,0,5,0,0,0,1,2,1,1,\N,0,2,0,1,0,1,1,0,0,\N,2,,,,,,,,,,,,,,
4/17/2006,,Padres,Rockies,,,,,66.9,3.9,8,29.37,SSW,18.4,1.1836,2.25,2.25,4.5,7,13,7,20,32,0,0,0,1,0,1,0,0,0,\N,0,0,0,0,1,3,0,0,1,\N,2,,,,,,,,,,,,,,
4/18/2006,,Padres,Rockies,,,,,43,12,28,30.04,Variable,5.8,1.2678,0,2.25,2.25,5,17,11,28,39,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,,
4/19/2006,,Padres,Rockies,,,,,50,8.1,18,29.93,ESE,6.9,1.246,6.75,11.25,18,17,28,9,37,51,0,0,0,2,1,0,0,0,1,\N,0,5,0,0,0,3,1,0,4,\N,1,,,,,,,,,,,,,,
8/26/2006,,Padres,Rockies,,,,,59,50,72,29.99,Calm,0,1.2222,0,2.25,2.25,7,16,9,25,29,1,0,0,0,0,0,0,0,1,\N,0,0,0,0,1,1,0,0,3,\N,0,,,,,,,,,,,,,,
8/27/2006,,Padres,Rockies,,,,,61,44.1,54,30.11,North,10.4,1.2235,6.75,4.5,11.25,9,16,4,20,32,0,0,0,0,3,2,0,1,0,\N,1,0,2,0,0,0,0,0,0,\N,3,,,,,,,,,,,,,,
7/27/2006,,Padres,Rockies,,,,,80.1,48,32,29.89,SSE,8.1,1.1709,11.25,0,11.25,17,28,7,35,57,1,2,0,0,3,0,3,0,0,0,0,0,0,0,0,2,2,1,2,1,5,,,,,,,,,,,,,,
7/28/2006,,Padres,Rockies,,,,,79,39.9,25,29.82,SSE,15,1.1718,6.75,2.25,9,4,13,10,23,29,0,1,0,0,2,0,0,0,0,\N,0,1,0,0,0,0,0,0,0,\N,1,,,,,,,,,,,,,,
7/29/2006,,Padres,Rockies,,,,,84,48,28,29.7,SSE,12.7,1.1551,2.25,9,11.25,6,19,7,26,40,0,0,1,0,0,1,0,0,0,\N,0,0,1,1,2,0,0,0,0,\N,2,,,,,,,,,,,,,,
7/30/2006,,Padres,Rockies,,,,,87.1,45,23,29.53,NNW,4.6,1.1424,0,0,0,4,14,7,21,27,0,0,0,0,0,1,0,0,2,\N,0,0,0,0,0,0,0,1,0,\N,1,,,,,,,,,,,,,,
8/25/2006,,Padres,Rockies,,,,,61,51.1,70,29.89,South,17.3,1.2132,18,0,18,18,30,10,40,56,0,0,4,1,3,1,0,0,4,\N,0,0,0,0,0,0,0,4,1,\N,1,,,,,,,,,,,,,,
4/14/2006,,Phillies,Rockies,,,,,66.9,17.1,15,29.57,SSE,19.6,1.191,2.25,2.25,4.5,18,30,12,42,62,4,0,0,0,1,0,0,1,2,\N,0,0,0,1,0,4,2,2,1,\N,4,,,,,,,,,,,,,,
4/15/2006,,Phillies,Rockies,,,,,55.9,27,33,29.62,WNW,8.1,1.2177,13.5,0,13.5,16,23,7,30,45,0,1,5,0,0,2,0,0,2,\N,2,0,0,0,0,0,2,0,2,\N,3,,,,,,,,,,,,,,
4/16/2006,,Phillies,Rockies,,,,,68,17.1,14,29.59,NW,9.2,1.1893,0,2.25,2.25,1,13,4,17,23,0,0,0,0,0,0,0,0,0,\N,0,0,1,0,0,0,0,0,0,\N,1,,,,,,,,,,,,,,
6/5/2006,,Pirates,Rockies,,,,,87.8,30.2,13,29.99,East,13.8,1.1608,4.5,6.75,11.25,7,20,6,26,34,0,0,1,0,1,0,0,0,0,\N,0,0,2,0,1,1,0,0,1,\N,0,,,,,,,,,,,,,,
6/6/2006,,Pirates,Rockies,,,,,78.1,35.1,21,29.91,South,10.4,1.178,11.25,6.75,18,9,20,8,28,40,0,1,0,3,1,0,0,0,0,\N,1,0,0,0,3,0,0,0,0,\N,3,,,,,,,,,,,,,,
6/7/2006,,Pirates,Rockies,,,,,77,44.6,32,30.09,SE,11.5,1.1862,11.25,13.5,24.75,25,24,17,41,55,0,0,2,1,2,2,0,5,4,\N,1,0,0,0,6,0,0,2,0,\N,2,,,,,,,,,,,,,,
6/25/2006,,Rangers,Rockies,,,,,64.9,46.9,52,30.3,South,11.5,1.2216,2.25,0,2.25,3,12,7,19,25,0,0,0,0,1,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,\N,0,,,,,,,,,,,,,,
6/23/2006,,Rangers,Rockies,,,,,81,25,13,29.99,SE,8.1,1.1758,6.75,18,24.75,14,22,6,28,45,0,0,2,0,1,0,2,0,1,\N,0,0,3,4,1,0,0,0,0,\N,2,,,,,,,,,,,,,,
6/24/2006,,Rangers,Rockies,,,,,66.9,42.1,40,30.21,SSE,17.3,1.2142,4.5,9,13.5,17,28,8,36,54,0,0,0,0,2,2,0,1,6,\N,1,0,0,0,4,0,1,0,0,\N,4,,,,,,,,,,,,,,
5/3/2006,,Reds,Rockies,,,,,48.2,39.2,71,30.1,NW,5.8,1.2547,6.75,0,6.75,3,12,4,16,23,0,0,0,0,3,0,0,0,0,\N,0,0,0,0,0,0,0,0,0,\N,0,,,,,,,,,,,,,,
5/4/2006,,Reds,Rockies,,,,,46.4,37.4,71,30.05,South,8.1,1.2574,0,6.75,6.75,8,18,4,22,32,0,0,0,0,0,0,0,1,0,\N,0,2,0,1,0,0,0,4,0,\N,2,,,,,,,,,,,,,,
6/2/2006,,Marlins,Rockies,,,,,79,25,14,29.89,ENE,6.9,1.1763,2.25,4.5,6.75,6,15,8,23,37,0,0,1,0,0,1,0,0,0,\N,0,1,0,1,0,0,2,0,0,\N,3,,,,,,,,,,,,,,
6/3/2006,,Marlins,Rockies,,,,,81,21,11,29.78,North,5.8,1.1679,0,6.75,6.75,13,27,4,31,45,0,0,0,0,0,0,0,0,0,\N,5,2,0,0,1,3,1,0,1,\N,3,,,,,,,,,,,,,,
6/4/2006,,Marlins,Rockies,,,,,79,37,22,29.78,East,8.1,1.1707,2.25,2.25,4.5,7,21,3,24,37,0,0,1,0,0,2,0,0,0,\N,0,0,1,0,0,2,0,0,1,\N,3,,,,,,,,,,,,,,
6/29/2005,,Astros,Rockies,,,,,78.1,33.1,19,29.84,NE,10.4,1.1755,0,9,9,8,20,7,27,48,1,0,0,0,0,0,0,0,0,\N,0,1,0,3,0,1,0,2,0,\N,3,,,,,,,,,,,,,,
6/27/2005,,Astros,Rockies,,,,,78.1,37.9,24,29.76,NW,12.7,1.1717,9,9,18,16,29,10,39,54,0,3,1,0,0,0,0,1,0,\N,0,3,1,0,0,3,2,0,2,\N,3,,,,,,,,,,,,,,
6/28/2005,,Astros,Rockies,,,,,73,39,29,29.78,WNW,21.9,1.1836,11.25,9,20.25,11,17,7,24,35,0,5,0,0,0,1,0,0,0,\N,0,0,0,0,4,0,0,0,1,\N,3,,,,,,,,,,,,,,
5/9/2005,,Braves,Rockies,,,,,68,32,26,29.6,South,13.8,1.1884,0,0,0,13,24,8,32,43,0,0,0,0,0,3,0,1,3,\N,0,0,0,0,0,2,2,2,0,\N,1,,,,,,,,,,,,,,
5/10/2005,,Braves,Rockies,,,,,62.1,48.9,62,29.55,WNW,19.6,1.1973,6.75,4.5,11.25,14,24,10,34,42,0,0,0,0,3,1,1,0,0,\N,0,1,0,0,1,1,0,0,6,\N,0,,,,,,,,,,,,,,
5/11/2005,,Braves,Rockies,,,,,42.8,41,93,29.88,North,18.4,1.2586,4.5,2.25,6.75,11,20,8,28,49,2,2,0,0,0,1,0,0,1,\N,3,0,0,1,0,1,0,0,0,\N,4,,,,,,,,,,,,,,
8/16/2005,,Brewers,Rockies,,,,,61,55,81,30.01,South,5.8,1.2172,2.25,4.5,6.75,10,18,6,24,34,1,0,0,1,0,1,0,0,1,\N,0,0,1,1,0,3,0,0,1,\N,2,,,,,,,,,,,,,,
8/17/2005,,Brewers,Rockies,,,,,73,43,34,29.82,East,6.9,1.1846,0,0,0,2,13,4,17,20,0,0,0,0,0,0,0,0,0,\N,0,0,0,0,0,0,0,2,0,\N,0,,,,,,,,,,,,,,
8/15/2005,,Brewers,Rockies,,,,,69.1,55,61,30.03,SSE,13.8,1.1994,18,2.25,20.25,13,26,1,27,38,0,0,3,5,0,3,0,0,0,\N,0,0,0,1,0,1,0,0,0,\N,2,,,,,,,,,,,,,,
6/2/2005,,Cardinals,Rockies,,,,,53.1,45,74,29.73,Calm,0,1.2265,4.5,2.25,6.75,15,23,15,38,48,3,0,0,0,2,1,1,1,0,\N,1,0,1,0,0,3,0,0,2,\N,2,,,,,,,,,,,,,,
5/30/2005,,Cardinals,Rockies,,,,,46.4,46.4,10,29.94,NW,18.4,1.2513,9,11.25,20.25,9,16,13,29,34,0,1,0,2,1,0,0,0,0,\N,0,1,3,1,0,0,0,0,0,\N,1,,,,,,,,,,,,,,
5/31/2005,,Cardinals,Rockies,,,,,63,39.9,43,29.85,SSE,9.2,1.2089,0,2.25,2.25,3,16,6,22,31,0,0,0,0,0,2,0,0,0,\N,0,0,0,1,0,0,0,0,0,\N,2,,,,,,,,,,,,,,
6/1/2005,,Cardinals,Rockies,,,,,71.1,43,36,29.57,South,6.9,1.1788,0,9,9,14,29,6,35,42,0,0,0,0,0,4,0,1,1,\N,0,0,2,2,0,0,2,0,2,\N,0,,,,,,,,,,,,,,
8/19/2005,,Cubs,Rockies,,,,,68,43,40,29.96,South,8.1,1.2014,4.5,4.5,9,8,16,10,26,36,0,0,1,0,1,0,0,1,0,\N,1,0,0,0,2,1,0,0,1,\N,2,,,,,,,,,,,,,,
8/20/2005,,Cubs,Rockies,,,,,64,50,60,30.14,SSW,17.3,1.2166,2.25,4.5,6.75,6,20,4,24,31,0,1,0,0,0,0,1,0,2,\N,0,1,1,0,0,0,0,0,0,\N,1,,,,,,,,,,,,,,
8/21/2005,,Cubs,Rockies,,,,,63,52,67,30.13,North,6.9,1.2181,13.5,11.25,24.75,16,24,6,30,64,0,3,0,0,3,2,0,0,1,\N,2,0,0,0,5,0,0,0,0,\N,8,,,,,,,,,,,,,,
4/18/2005,,Diamondbacks,Rockies,,,,,66,19.9,17,29.54,SW,18.4,1.1916,0,11.25,11.25,8,18,8,26,34,0,0,0,0,0,3,0,0,0,\N,0,0,4,1,0,0,0,0,0,\N,2,,,,,,,,,,,,,,
4/19/2005,,Diamondbacks,Rockies,,,,,57,39.9,53,29.67,West,6.9,1.2156,11.25,0,11.25,9,17,12,29,37,0,5,0,0,0,1,1,1,0,\N,0,0,0,0,0,0,0,0,1,\N,1,,,,,,,,,,,,,,
5/12/2005,,Diamondbacks,Rockies,,,,,51.1,39,63,29.95,North,9.2,1.2414,2.25,4.5,6.75,9,20,8,28,48,1,0,1,0,0,0,1,0,0,\N,3,0,1,1,0,0,1,0,0,\N,5,,,,,,,,,,,,,,
5/13/2005,,Diamondbacks,Rockies,,,,,54,30.9,41,30.1,ENE,9.2,1.2416,29.25,4.5,33.75,21,28,10,38,59,0,0,9,0,4,1,3,1,0,\N,0,0,0,0,2,1,0,0,0,\N,4,,,,,,,,,,,,,,
5/14/2005,,Diamondbacks,Rockies,,,,,55.9,39,53,30.04,SSE,10.4,1.2335,6.75,6.75,13.5,14,21,10,31,41,0,1,0,0,2,1,0,0,0,\N,0,1,2,0,0,0,3,0,4,\N,1,,,,,,,,,,,,,,
5/15/2005,,Diamondbacks,Rockies,,,,,63,39.9,43,29.8,SSE,13.8,1.2069,2.25,9,11.25,9,17,7,24,36,0,1,0,0,0,2,1,0,0,\N,0,1,1,2,0,0,0,0,1,\N,2,,,,,,,,,,,,,,
9/9/2005,,Diamondbacks,Rockies,,,,,68,52,56,29.72,South,4.6,1.1901,2.25,11.25,13.5,8,22,12,34,47,0,1,0,0,0,0,0,0,0,\N,2,0,2,0,3,0,0,0,0,\N,3,,,,,,,,,,,,,,
9/10/2005,,Diamondbacks,Rockies,,,,,75,32,21,29.67,SSE,13.8,1.1757,6.75,4.5,11.25,13,23,6,29,48,0,0,3,0,0,0,0,0,2,\N,0,2,0,0,0,1,3,2,0,\N,5,,,,,,,,,,,,,,
9/11/2005,,Diamondbacks,Rockies,,,,,75,28,18,29.71,SSE,13.8,1.1776,2.25,0,2.25,9,18,5,23,31,0,0,1,0,0,6,0,0,0,\N,1,0,0,0,0,1,0,0,0,\N,2,,,,,,,,,,,,,,
4/22/2005,,Dodgers,Rockies,,,,,48,32,54,30.31,ENE,12.7,1.2649,6.75,2.25,9,10,26,3,29,44,0,0,0,0,3,2,2,2,0,\N,0,1,0,0,0,0,0,0,0,\N,2,,,,,,,,,,,,,,
4/23/2005,,Dodgers,Rockies,,,,,57.9,32,37,29.92,West,11.5,1.2247,2.25,9,11.25,14,23,13,36,43,0,0,0,0,1,0,0,3,4,\N,0,1,0,1,2,0,2,0,0,\N,1,,,,,,,,,,,,,,
4/24/2005,,Dodgers,Rockies,,,,,39,37,93,29.74,West,5.8,1.2629,9,15.75,24.75,14,22,7,29,37,0,1,0,3,0,0,0,0,2,\N,0,5,0,2,0,0,0,0,1,\N,1,,,,,,,,,,,,,,
7/6/2005,,Dodgers,Rockies,,,,,81,34,18,29.84,WSW,6.9,1.1691,2.25,9,11.25,14,24,9,33,44,1,1,0,0,0,2,0,1,0,\N,0,0,3,0,1,0,1,0,4,\N,2,,,,,,,,,,,,,,
7/5/2005,,Dodgers,Rockies,,,,,77,39.9,26,29.87,South,6.9,1.1782,6.75,2.25,9,7,24,0,24,37,0,0,2,0,1,0,0,3,0,\N,0,1,0,0,0,0,0,0,0,\N,2,,,,,,,,,,,,,,
